Unit,Date,Production_Potential,Gross_Oil_Production,Net_Oil_Production,Oil_Losses,Oil_Salinity,BSW_Outlet,Produced_Water,Discharged_Water,Oil_Content_in_Discharged_Water,Total_WI,Target_WI,WI Losses,Produced Gas,Gas Injection,Target GI,Gas Lift,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_5,6/15/2025,29389.58138,29247.7685,29216.67885,172.90253,33.6,0.22,64.41,0,0,20043.50,20000,-43.49658203,12176303.83,10947628.84,10947628.84,,0,0,1179975.62,0,0,27057.73,1179975.62,27057.73,27057.73
Unit_5,6/16/2025,29389.581,28755.88375,28723.64331,665.93769,32.9,0.22,63.33,0,0,20028.76,20000,-28.76416016,12000841.41,10750339.66,10750339.66,,0,0,1197768.12,0,0,31124.53,1197768.12,31124.53,31124.53
Unit_5,6/17/2025,30069.581,28902.00489,28869.46109,1200.11991,32.5,0.22,63.65,0,0,20019.89,20000,-19.88964844,12043862.61,10761932.49,10761932.49,,0,0,1094868.75,0,0,165869.32,1094868.75,165869.32,165869.32
Unit_5,6/18/2025,29389.581,28798.76636,28766.25485,623.32615,30.7,0.21,60.53,0,0,20030.13,20000,-30.13378906,11969611.8,11051901.92,11051901.92,,0,0,851895.84,0,0,44549.85,851895.84,44549.85,44549.85
Unit_5,6/19/2025,29389.581,29017.81568,28985.05688,404.52412,29.4,0.2,58.08,0,0,15531.68,20000,4468.321289,12083249.79,11141392.55,11141392.55,,0,0,834266.61,0,0,85579.51,834266.61,85579.51,85579.51
Unit_5,6/20/2025,29449.581,29012.06393,28981.26882,468.31218,28.6,0.21,60.98,0,0,12001.70,20000,7998.303711,11925036.91,10698364.58,10698364.58,,0,0,802257.84,0,0,397997.27,802257.84,397997.27,397997.27
Unit_5,6/21/2025,29449.581,29132.63789,29101.6991,347.8819,25.9,0.21,61.24,0,0,12007.26,20000,7992.739258,12001567.73,11120751.01,11120751.01,,0,0,819919.24,0,0,36283.23,819919.24,36283.23,36283.23
Unit_5,6/22/2025,29449.581,29315.77065,29284.63737,164.94363,26.1,0.21,61.62,0,0,12009.22,20000,7990.777344,12073816.7,11206658.42,11206658.42,,0,0,811311.84,0,0,34282.47,811311.84,34282.47,34282.47
Unit_5,6/23/2025,29389.581,29254.23706,29223.13058,166.45042,30.2,0.22,64.43,0,0,12008.41,20000,7991.588867,12067260.99,11170225.55,11170225.55,,0,0,840037.03,0,0,35546.4,840037.03,35546.4,35546.4
Unit_5,6/24/2025,29389.581,29300.17398,29269.01865,120.56235,30.5,0.23,67.47,0,11,11978.58,20000,8021.415039,12068528.11,11200329.62,11200329.62,,0,0,810804.79,0,0,35701.65,810804.79,35701.65,35701.65
Unit_5,6/25/2025,29313.34289,29314.30378,29270.86329,42.4796,31.5,0.25,73.36,0,11,11950.50,20000,8049.503906,12068805.88,11192418.67,11192418.67,,0,0,817339.86,0,0,37147.28,817339.86,37147.28,37147.28
Unit_5,6/26/2025,29389.581,29432.76978,29388.33203,1.24897,28.4,0.22,64.79,0,11,11947.48,20000,8052.522461,12114838.1,11221993.42,11221993.42,,0,0,837824.58,0,0,33303.03,837824.58,33303.03,33303.03
Unit_5,6/27/2025,29386.99928,29382.25148,29337.87999,49.11929,27.8,0.22,64.68,0,11,11875.36,20000,8124.640625,12083427.36,11214535.34,11214535.34,,0,0,815078.53,0,0,32013.07,815078.53,32013.07,32013.07
Unit_5,6/28/2025,29389.581,29408.56644,29364.15523,25.42577,28.1,0.22,64.74,0,11,11899.37,20000,8100.62793,12097389.44,11182508.1,11182508.1,,0,0,850211.89,0,0,42630.33,850211.89,42630.33,42630.33
Unit_5,6/29/2025,29389.581,29397.09199,29352.69811,36.88289,28.8,0.23,67.66,5,9,11907.03,20000,8092.97168,12098045.04,11188394.17,11188394.17,,0,0,856064.44,0,0,31635.1,856064.44,31635.1,31635.1
Unit_5,6/30/2025,29389.581,29407.94932,29363.53904,26.04196,30.2,0.22,64.74,0,0,11908.21,20000,8091.791992,12101464.23,11219195.69,11219195.69,,0,0,825510.51,0,0,34679.59,825510.51,34679.59,34679.59
Unit_5,7/1/2025,29389.581,29379.06239,29334.69574,54.88526,30.5,0.22,64.67,4,11.8,11904.84,20000,8095.155273,12083144.47,11189323.47,11189323.47,,0,0,825451.91,0,0,46135.96,825451.91,46135.96,46135.96
Unit_5,7/2/2025,29389.581,29420.17266,29375.74392,13.83708,31.4,0.22,64.76,168,11,11903.29,20000,8096.707031,12096205.94,11226381.62,11226381.62,,0,0,814983.94,0,0,32462.6,814983.94,32462.6,32462.6
Unit_5,7/3/2025,29924.581,29395.61007,29351.34751,573.23349,36.8,0.23,67.66,107,10.95,11901.51,20000,8098.488281,12115071.05,11195132.23,11195132.23,,0,0,854204.33,0,0,43328.2,854204.33,43328.2,43328.2
Unit_5,7/4/2025,29389.581,29310.07931,29265.94554,123.63546,47.2,0.26,76.28,87,13.2,11911.59,12000,88.40527344,12086710.03,11190162.94,11190162.94,,0,0,839443.01,0,0,34617.34,839443.01,34617.34,34617.34
Unit_5,7/5/2025,29418.57406,29416.21003,29371.82578,46.74828,47.2,0.26,76.56,206,6.5,8294.27,12000,3705.726563,12124728.69,11280252.86,11280252.86,,0,0,790918.68,0,0,30869.47,790918.68,30869.47,30869.47
Unit_5,7/6/2025,29439.581,29424.79033,29380.31014,59.27086,44.2,0.21,61.82,335,7.5,11865.06,12000,134.9443359,12125129.61,11254003.04,11254003.04,,0,0,818365.95,0,0,30057.49,818365.95,30057.49,30057.49
Unit_5,7/7/2025,29389.581,29393.2733,29348.82018,40.76082,43.2,0.23,67.65,299,6.7,11855.92,20000,8144.081055,12112528.83,11240795.96,11240795.96,,0,0,820034.98,0,0,28900.98,820034.98,28900.98,28900.98
Unit_5,7/8/2025,29389.47683,29385.4502,29341.00896,48.46787,40.8,0.21,61.74,247,6.1,11846.22,20000,8153.782227,12107094.84,11229365.3,11229365.3,,0,0,826070,0,0,28893.78,826070,28893.78,28893.78
Unit_5,7/9/2025,29389.581,29388.28297,29343.83543,45.74557,40.5,0.24,70.59,336,12.9,11849.03,20000,8150.96875,12120129.04,11214453.39,11214453.39,,0,0,852926.13,0,0,29997.77,852926.13,29997.77,29997.77
Unit_5,7/10/2025,29389.581,29461.57938,29417.02098,0,42.7,0.22,64.86,169,12.9,11858.98,20000,8141.019531,12135754.97,11255578.71,11255578.71,,0,0,827863.82,0,0,29431.11,827863.82,29431.11,29431.11
Unit_5,7/11/2025,29389.581,29443.81273,29399.2812,0,48.5,0.25,73.68,241,12.9,11849.95,20000,8150.050781,12140775.73,11267646.47,11267646.47,,0,0,819990.4,0,0,30258.1,819990.4,30258.1,30258.1
Unit_5,7/12/2025,29389.581,29379.39566,29334.96156,54.61944,42.7,0.22,64.67,244,12.9,11846.63,20000,8153.366211,12106823.8,11234737.39,11234737.39,,0,0,818786.88,0,0,30428.47,818786.88,30428.47,30428.47
Unit_5,7/13/2025,29389.581,29404.05691,29359.58551,29.99549,43.2,0.22,64.73,235,12.9,8114.79,20000,11885.20947,12109293.84,11267036.84,11267036.84,,0,0,789087.72,0,0,30281.9,789087.72,30281.9,30281.9
Unit_5,7/14/2025,29389.581,29397.52662,29353.0651,36.5159,47.3,0.24,70.61,217,12.9,0.00,20000,20000,12111250.67,11317101.17,11317101.17,,0,0,742323.15,0,0,28917,742323.15,28917,28917
Unit_5,7/15/2025,29389.581,29319.81317,29275.46918,114.11182,46,0.24,70.43,0,12.9,0.00,20000,20000,12078820.07,11278447.24,11278447.24,,0,0,748427.1,0,0,29091.66,748427.1,29091.66,29091.66
Unit_5,7/16/2025,29389.581,29294.23958,29249.93427,139.64673,42.1,0.22,64.49,0,12.9,10670.70,20000,9329.303711,11955248.68,10620907.1,10620907.1,,0,0,747451.48,0,0,574212.6,747451.48,574212.6,574212.6
Unit_5,7/17/2025,29389.581,29389.62852,29345.17894,44.40206,53.7,0.28,82.39,19,12.9,11811.63,20000,8188.375,12070067.27,10993746.54,10993746.54,,0,0,797886.28,0,0,256271.61,797886.28,256271.61,256271.61
Unit_5,7/18/2025,29389.581,29344.41892,29300.03772,89.54328,46.9,0.23,67.54,117,12.9,11796.69,20000,8203.30957,12092288.05,11203818.5,11203818.5,,0,0,823572.6,0,0,38643.51,823572.6,38643.51,38643.51
Unit_5,7/19/2025,29389.581,29316.71252,29272.37322,117.20778,46.1,0.23,67.48,51,12.9,11782.05,20000,8217.950195,12024957.01,10849098.86,10849098.86,,0,0,810892.29,0,0,339102.6,810892.29,339102.6,339102.6
Unit_5,7/20/2025,29389.581,29566.89701,29522.17933,0,52.18,0.26,76.95,0,12.9,10844.04,20000,9155.958008,12203777.42,11303142.88,11303142.88,,0,0,845520.33,0,0,29499.2,845520.33,29499.2,29499.2
Unit_5,7/21/2025,29389.581,29448.19704,29403.65888,0,62.3,0.31,91.43,5,10.5,11877.54,20000,8122.459961,12154141.26,11289802.09,11289802.09,,0,0,809544.29,0,0,29048.72,809544.29,29048.72,29048.72
Unit_5,7/22/2025,29389.581,29260.14457,29215.89083,173.69017,46.22,0.23,67.35,44,11.5,11865.58,20000,8134.421875,12002369.27,10764272.45,10764272.45,,0,0,773779.91,0,0,438364.75,773779.91,438364.75,438364.75
Unit_5,7/23/2025,29386.05967,29304.13018,29259.92617,126.1335,39.8,0.23,67.45,24.8,10.8,11861.96,20000,8138.043945,12087655.31,11256953.39,11256953.39,,0,0,775415.68,0,0,29388.99,775415.68,29388.99,29388.99
Unit_5,7/24/2025,29385.97379,29301.55535,29257.30098,128.67281,39.2,0.24,70.38,73,12.53,10160.08,20000,9839.916016,11980800.57,10992638.65,10992638.65,,0,0,616724.94,0,0,345846.63,616724.94,345846.63,345846.63
Unit_5,7/25/2025,29385.97379,29293.55463,29249.31234,136.66145,38.7,0.24,70.36,147,11.6,10686.04,20000,9313.959961,12073892.92,11382811.35,11382811.35,,0,0,630075.77,0,0,34774.24,630075.77,34774.24,34774.24
Unit_5,7/26/2025,29385.97379,29266.46351,29222.26214,163.71165,47.5,0.3,87.93,119,11.5,11897.99,20000,8102.008789,12064561,11375740.03,11375740.03,,0,0,625579.99,0,0,36405.44,625579.99,36405.44,36405.44
Unit_5,7/27/2025,29385.97379,29247.36447,29203.19194,182.78185,46.2,0.24,70.25,88,10.4,11896.24,20000,8103.761719,12047964.39,11371958.97,11371958.97,,0,0,613937.5,0,0,35852.89,613937.5,35852.89,35852.89
Unit_5,7/28/2025,29385.97379,29241.77271,29197.60863,188.36516,42.3,0.23,67.3,131,11.2,11898.21,20000,8101.788086,12047467.73,11362405.46,11362405.46,,0,0,620764.14,0,0,39024.88,620764.14,39024.88,39024.88
Unit_5,7/29/2025,29385.87359,29251.52341,29207.4011,178.47249,46.7,0.26,76.13,81,11.4,11903.26,20000,8096.744141,12050274.31,11376371.43,11376371.43,,0,0,613315.19,0,0,35129.34,613315.19,35129.34,35129.34
Unit_5,7/30/2025,29385.87359,29357.82319,29313.5443,72.32929,45.3,0.24,70.52,0,0,11905.87,20000,8094.133789,12096909.89,11425904.53,11425904.53,,0,0,611051.08,0,0,34272.51,611051.08,34272.51,34272.51
Unit_5,7/31/2025,29385.87359,29307.21917,29263.01661,122.85698,48.1,0.22,64.52,0,0,11177.01,20000,8822.994141,12074057.47,11399422.91,11399422.91,,0,0,616120.52,0,0,33655.49,616120.52,33655.49,33655.49
Unit_5,8/1/2025,29385.87359,29258.7738,29214.6443,171.22929,48.1,0.22,64.41,0,0,11892.10,20000,8107.902344,12049414.06,11374019.35,11374019.35,,0,0,624172.47,0,0,28957.34,624172.47,28957.34,28957.34
Unit_5,8/2/2025,29385.87359,29233.36326,29189.27209,196.6015,46.8,0.24,70.22,0,0,11230.61,20000,8769.387695,12049541.76,11389500.69,11389500.69,,0,0,610946.13,0,0,26688.54,610946.13,26688.54,26688.54
Unit_5,8/3/2025,29385.87359,29163.56794,29119.58204,266.29155,56.4,0.24,70.05,0,0,11909.06,20000,8090.941406,12028766.83,11363468.56,11363468.56,,0,0,612201.3,0,0,30813.14,612201.3,30813.14,30813.14
Unit_5,8/4/2025,29385.87359,27418.30334,27376.94973,2008.92386,56.4,0.3,82.37,0,0,11904.27,20000,8095.725586,11239871.68,10597987.52,10597987.52,,0,0,591696.53,0,0,27872.78,591696.53,27872.78,27872.78
Unit_5,8/5/2025,29419,24872.63407,24836.9605,4582.0395,51.5,0.24,59.75,81,13.3,11906.74,20000,8093.264648,10228617.47,9309953.57,9309953.57,,0,0,571561.91,0,0,324690.89,571561.91,324690.89,324690.89
Unit_5,8/6/2025,29419,27935.03536,27894.96954,1524.03046,47.4,0.24,67.1,50,13.5,11917.15,20000,8082.84668,11386947.46,10703079.73,10703079.73,,0,0,623592.83,0,0,39244.89,623592.83,39244.89,39244.89
Unit_5,8/7/2025,29419,27369.3296,27330.07483,2088.92517,43.5,0.33,90.48,0,0,11913.16,20000,8086.839844,11252232.26,10596949.11,10596949.11,,0,0,605525.04,0,0,28907.49,605525.04,28907.49,28907.49
Unit_5,8/8/2025,29419,27231.66281,27192.22783,2226.77217,44.6,0.31,84.55,0,0,11041.04,20000,8958.961914,11237691.12,10588706.97,10588706.97,,0,0,600006.62,0,0,28122.08,600006.62,28122.08,28122.08
Unit_5,8/9/2025,29419,27383.58412,27343.92914,2075.07086,40.7,0.25,68.53,0,0,11903.41,20000,8096.586914,11235260.19,10591921.35,10591921.35,,0,0,593317.28,0,0,29050.33,593317.28,29050.33,29050.33
Unit_5,8/10/2025,29419,29029.70451,28987.66573,431.33427,33.1,0.28,81.39,0,0,11904.44,20000,8095.555664,11827587.89,11136328.48,11136328.48,,0,0,617033.79,0,0,53134.56,617033.79,53134.56,53134.56
Unit_5,8/11/2025,29419,28751.53461,28709.45974,709.54026,28.2,0.23,66.18,0,0,11908.71,20000,8091.289063,11956795.27,11264350.94,11264350.94,,0,0,642591.56,0,0,28395.18,642591.56,28395.18,28395.18
Unit_5,8/12/2025,29419,28784.81716,28742.69358,676.30642,27.4,0.22,63.37,0,0,11918.89,20000,8081.107422,11973361.11,11311028.71,11311028.71,,0,0,612546.34,0,0,28326,612546.34,28326,28326
Unit_5,8/13/2025,29418.99999,28326.91074,28284.90702,1134.09297,37.6,0.29,82.26,0,0,11915.66,20000,8084.342773,11533281.62,10543320.7,10543320.7,,0,0,596817.56,0,0,371905.16,596817.56,371905.16,371905.16
Unit_5,8/14/2025,29846.15702,28188.60244,28146.65536,1699.50166,33.5,0.27,76.2,0,0,11912.78,20000,8087.216797,11741605.77,11075453.27,11075453.27,,0,0,608226.71,0,0,36824.13,608226.71,36824.13,36824.13
Unit_5,8/15/2025,29419,28869.71494,28826.75212,592.24788,35.2,0.24,69.35,0,0,11913.03,20000,8086.966797,11874347.1,11178966.25,11178966.25,,0,0,615354.05,0,0,65314.99,615354.05,65314.99,65314.99
Unit_5,8/16/2025,29419,29803.88931,29759.53628,0,30.1,0.24,71.59,0,0,11914.28,20000,8085.719727,12164682.92,11421150.23,11421150.23,,0,0,654883.05,0,0,74406,654883.05,74406,74406
Unit_5,8/17/2025,29419,29532.77137,29488.82181,0,30.5,0.21,62.05,0,0,11921.92,20000,8078.080078,12159186.41,11457030.35,11457030.35,,0,0,631925.4,0,0,50336.69,631925.4,50336.69,50336.69
Unit_5,8/18/2025,29419,29375.98558,29330.17843,88.82157,32.2,0.23,67.61,0,0,11916.64,20000,8083.360352,12097447.04,11405206.6,11405206.6,,0,0,628059.05,0,0,44653.01,628059.05,44653.01,44653.01
Unit_5,8/19/2025,29418.99999,29598.04981,29551.93631,0,34.1,0.23,68.12,0,0,11914.17,20000,8085.826172,12139289.06,11396361.38,11396361.38,,0,0,625445.44,0,0,93688.23,625445.44,93688.23,93688.23
Unit_5,8/20/2025,29419,29414.73497,29368.84136,50.15864,35.9,0.23,67.7,0,0,11612.18,20000,8387.824219,12098880.61,11416045.28,11416045.28,,0,0,618287.71,0,0,39623.28,618287.71,39623.28,39623.28
Unit_5,8/21/2025,29419,29450.41366,29404.45758,14.54242,35.9,0.21,61.87,0,0,11876.59,20000,8123.412109,11727032.27,10219761.9,10219761.9,,0,0,592776.62,0,0,889021.37,592776.62,889021.37,889021.37
Unit_5,8/22/2025,29419,29441.28666,29395.34482,23.65518,37.5,0.21,61.86,0,0,11908.85,20000,8091.152344,12138423.42,11428686.47,11428686.47,,0,0,646928.59,0,0,38583.99,646928.59,38583.99,38583.99
Unit_5,8/23/2025,29419,28920.00409,28874.87569,544.12431,94.6,0.36,104.32,0,0,9800.22,20000,10199.78223,12081658.56,11410220.57,11410220.57,,0,0,603416.35,0,0,44210.15,603416.35,44210.15,44210.15
Unit_5,8/24/2025,29419,29275.0303,29229.34789,189.65211,38.3,0.25,73.25,0,0,10569.99,20000,9430.005859,12151835.05,11482141,11482141,,0,0,606250,0,0,38869.03,606250,38869.03,38869.03
Unit_5,8/25/2025,29419,29375.48437,29329.993,89.007,37.5,0.23,67.61,0,12.6,11925.20,20000,8074.797852,12122240.14,11448215.11,11448215.11,,0,0,611735.4,0,0,38135.98,611735.4,38135.98,38135.98
Unit_5,8/26/2025,29419,29375.10128,29329.72106,89.27894,33.9,0.23,67.61,0,0,11911.51,20000,8088.489258,12015832.52,11316036.84,11316036.84,,0,0,630823.87,0,0,45185.34,630823.87,45185.34,45185.34
Unit_5,8/27/2025,29419,29563.23864,29517.36122,0,33.1,0.21,62.11,0,0,11922.96,20000,8077.036133,12105927.47,11412225.02,11412225.02,,0,0,627460,0,0,42935.2,627460,42935.2,42935.2
Unit_5,8/28/2025,29419,29491.54094,29445.74679,0,38.8,0.22,64.92,0,0,11914.82,20000,8085.182617,11958310.47,10723958.94,10723958.94,,0,0,594230.15,0,0,617320.48,594230.15,617320.48,617320.48
Unit_5,8/29/2025,29419,29550.19863,29504.3134,0,42.9,0.23,68.01,0,0,17573.00,30754,13181,12068960.17,11410060.22,11410060.22,,0,0,602218.23,0,0,33971.75,602218.23,33971.75,33971.75
Unit_5,8/30/2025,29419,29706.06558,29659.84161,0,46.9,0.26,77.31,0,0,18863.30,30905,12041.69678,12076331.89,11409910.84,11409910.84,,0,0,610069.85,0,0,33503.93,610069.85,33503.93,33503.93
Unit_5,8/31/2025,29419,29754.79135,29708.50848,0,42.6,0.26,77.44,0,0,21033.09,30893.35,9860.257813,12117698.55,11433940.13,11433940.13,,0,0,627373.43,0,0,33467.73,627373.43,33467.73,33467.73
Unit_5,9/1/2025,29419.00001,29824.3678,29777.98048,0,40.7,0.25,74.63,0,0,21250.21,30903.43,9653.224609,12134178.95,11436324.2,11436324.2,,0,0,641458.23,0,0,33403.21,641458.23,33403.21,33403.21
Unit_5,9/2/2025,29419,29713.46716,29667.26877,0,47.7,0.26,77.33,84,9.2,21262.29,31000,9737.712148,12105240.34,11428599.52,11428599.52,,0,0,616997.51,0,0,36669.54,616997.51,36669.54,36669.54
Unit_5,9/3/2025,29419,29716.44697,29670.24395,0,52.2,0.25,74.36,234,7.9,21294.74,31000,9705.260742,12099718.23,11428600,11428600,,0,0,615413.92,0,0,35968.07,615413.92,35968.07,35968.07
Unit_5,9/4/2025,29419,29810.81138,29764.46164,0,53.1,0.23,68.61,184,6.5,19138.48,31000,11861.52051,12096046.7,11431095.14,11431095.14,,0,0,608434.82,0,0,33584.43,608434.82,33584.43,33584.43
Unit_5,9/5/2025,29419,29864.90005,29818.46621,0,47.5,0.24,71.73,83,6.5,15740.86,31000,15259.14,12102342.37,11447082.55,11447082.55,,0,0,597558.85,14.64,0,34801.83,597573.49,34801.83,34801.83
Unit_5,9/6/2025,29419,29819.87543,29773.5116,0,44.9,0.23,68.63,88,10.33,21272.26,31000,9727.74,12120525.78,11451724.08,11451724.08,,0,0,615513.98,0,0,30250.5,615513.98,30250.5,30250.5
Unit_5,9/7/2025,29419,29531.80841,29485.89246,0,48.5,0.24,70.93,327,6.7,21263.07,31000,9736.93,12105047.19,11417727.94,11417727.94,,0,0,633685.78,0,0,30383.67,633685.78,30383.67,30383.67
Unit_5,9/8/2025,29419,29494.5024,29448.64446,0,46.1,0.23,67.88,336,6.7,14849.15,31000,16150.85,12095130.17,11435770.77,11435770.77,,0,0,605898.96,0,0,30310.98,605898.96,30310.98,30310.98
Unit_5,9/9/2025,29419,29502.9045,29457.03349,0,53.6,0.23,67.9,63.05,6.7,21207.25,31000,9792.75,12093884.94,11424555.79,11424555.79,,0,0,616270.95,0,0,30302.22,616270.95,30302.22,30302.22
Unit_5,9/10/2025,29419,29501.28441,29455.41592,0,47.8,0.23,67.9,0,6.7,21183.80,31000,9816.2,12117088.97,11426521.76,11426521.76,,0,0,638171.73,0,0,29500.61,638171.73,29500.61,29500.61
Unit_5,9/11/2025,29419.1002,29492.65924,29446.80418,0,44.1,0.24,70.84,0,0,15481.77,31000,15518.23,12115555.05,11457560.07,11457560.07,,0,0,605624.63,0,0,29383.8,605624.63,29383.8,29383.8
Unit_5,9/12/2025,29419,29514.13084,29468.24238,0,46.5,0.22,64.97,0,0,21165.19,31000,9834.81,12123168.45,11430221.69,11430221.69,,0,0,625474.64,0,0,44487.11,625474.64,44487.11,44487.11
Unit_5,9/13/2025,29419,29476.47329,29430.64338,0,39.8,0.24,70.8,0,0,21144.91,31000,9855.09,12110319.45,11429848.79,11429848.79,,0,0,627563.8,0,0,29876.77,627563.8,29876.77,29876.77
Unit_5,9/14/2025,29419,29385.36744,29348.33835,70.66165,45.5,0.22,64.7,0,0,21136.09,31000,9863.91,12070732.82,11399047.81,11399047.81,,0,0,616005.62,0,0,32689.96,616005.62,32689.96,32689.96
Unit_5,9/15/2025,29419.00001,29505.96843,29470.11672,0,46.8,0.25,73.85,0,0,21132.07,31000,9867.93,12113246.01,11435973.27,11435973.27,,0,0,623773.02,0,0,30515.01,623773.02,30515.01,30515.01
Unit_5,9/16/2025,29419,29608.86366,29573.00985,0,46.5,0.25,74.11,0,0,18970.92,31000,12029.08,12151711.54,11484469.28,11484469.28,,0,0,614058.96,0,0,30214.88,614058.96,30214.88,30214.88
Unit_5,9/17/2025,29418.99999,29646.68911,29610.78953,0,44.9,0.24,71.23,8,5.4,19583.13,31000,11416.87,12156886.47,11473075.18,11473075.18,,0,0,630467.52,0,0,30333.96,630467.52,30333.96,30333.96
Unit_5,9/18/2025,29418.99999,29539.22712,29503.45763,0,45.2,0.25,73.94,37,8.7,21181.30,31000,9818.7,12118450.48,11436803.21,11436803.21,,0,0,628399.4,0,0,30264.59,628399.4,30264.59,30264.59
Unit_5,9/19/2025,29419,29592.83514,29557.00074,0,44.8,0.23,68.13,0,0,21178.28,31000,9821.72,12140185.97,11470619.77,11470619.77,,0,0,615805.13,0,0,31009.06,615805.13,31009.06,31009.06
Unit_5,9/20/2025,29419,29575.25511,29539.442,0,45.7,0.25,74.03,0,0,20931.78,31000,10068.22,12120107.67,11456611.01,11456611.01,,0,0,610604.84,0,0,30251.97,610604.84,30251.97,30251.97
Unit_5,9/21/2025,29419,29662.56665,29626.64781,0,53.8,0.27,80.2,0,0,21152.92,31000,9847.08,11948697,10564598.87,10564598.87,,0,0,596647.66,0,0,764931.91,596647.66,764931.91,764931.91
Unit_5,9/22/2025,29419,29673.51495,29637.55257,0,54.1,0.29,86.19,0,0,21151.21,31000,9848.79,12134374.96,11431059.91,11431059.91,,0,0,613053.97,0,0,67622.93,613053.97,67622.93,67622.93
Unit_5,9/23/2025,29419,29528.39699,29492.61049,0,53.2,0.25,73.91,0,0,21072.01,31000,9927.99,12077791.14,11381762.56,11381762.56,,0,0,642806.96,0,0,30330.49,642806.96,30330.49,30330.49
Unit_5,9/24/2025,29419,29525.59117,29489.80807,0,43.6,0.22,65.02,0,0,16700.61,31000,14299.39,12077233.89,11334742.04,11334742.04,,0,0,613905.13,0,0,101473.23,613905.13,101473.23,101473.23
Unit_5,9/25/2025,29419,29674.33983,29638.37646,0,58.2,0.25,74.28,0,0,22848.98,31000,8151.02,12090026.5,11375595.29,11375595.29,,0,0,662508.64,0,0,30878.49,662508.64,30878.49,30878.49
Unit_5,9/26/2025,29419,29714.71976,29678.70745,0,59.8,0.41,122.18,0,0,33934.63,35581.14,1646.51,12117273.58,11402049.82,11402049.82,,0,0,663611.8,0,0,30402.39,663611.8,30402.39,30402.39
Unit_5,9/27/2025,29419,29777.51373,29741.42532,0,66.4,0.27,80.51,0,0,34257.21,35800,1542.788,12131062.96,11396834.6,11396834.6,,0,0,669216.26,0,0,43736.18,669216.26,43736.18,43736.18
Unit_5,9/28/2025,29419,29712.74779,29676.73787,0,69.8,0.26,77.36,0,0,34138.74,35800,1661.264,12151302.97,11413985,11413985,,0,0,685050.52,0,0,30748.85,685050.52,30748.85,30748.85
Unit_5,9/29/2025,29419,29666.39698,29630.44323,0,68.5,0.26,77.23,0,0,34113.58,35800,1686.425,12122134.41,11391373.84,11391373.84,,0,0,679225.37,0,0,30065.57,679225.37,30065.57,30065.57
Unit_5,9/30/2025,29419,29693.73863,29657.75175,0,70.6,0.28,83.27,0,0,34004.17,35800,1795.826,12115471.64,11388703.75,11388703.75,,0,0,669992.96,0,0,35232.85,669992.96,35232.85,35232.85
Unit_5,10/1/2025,29419,29596.21839,29519.26822,0,67.8,0.26,76.95,0,0,33888.10,35800,1911.9,12102466.75,11371566.55,11371566.55,,0,0,670531.13,0,0,38817.63,670531.13,38817.63,38817.63
Unit_5,10/2/2025,29419,29736.70416,29662.3624,0,59.6,0.25,74.34,0,0,23307.20,35800,12492.8,12080369.07,11347584.82,11347584.82,,0,0,687041.98,0,0,32665.3,687041.98,32665.3,32665.3
Unit_5,10/3/2025,29419,29768.67046,29676.38758,0,63.2,0.31,92.28,0,0,22829.90,26676.77,3846.87,12135961.43,11419008.71,11419008.71,,0,0,664435.41,0,0,30599.15,664435.41,30599.15,30599.15
Unit_5,10/4/2025,29419.00001,29709.6814,29608.66848,0,63.8,0.34,101.01,53.21,0,34048.70,33041.291,-1007.409,12145701.46,11416537.58,11416537.58,,0,0,676458.31,0,0,30925.47,676458.31,30925.47,30925.47
Unit_5,10/5/2025,29419,29704.69633,29621.52318,0,57.2,0.28,83.17,0,0,33873.30,33992,118.7,12162344.65,11396316.16,11396316.16,,0,0,699889.88,0,0,44418.93,699889.88,44418.93,44418.93
Unit_5,10/6/2025,29419,29681.71723,29607.51294,0,58.6,0.25,74.2,0,0,33801.00,33990,189,12169596.52,11419541.85,11419541.85,,0,0,693473.12,0,0,34924.91,693473.12,34924.91,34924.91
Unit_5,10/7/2025,29419,29660.46851,29589.28339,0,54.3,0.24,71.18,0,0,33720.60,33990,269.4,12165160.01,11433799.88,11433799.88,,0,0,680619.94,0,0,28808.09,680619.94,28808.09,28808.09
Unit_5,10/8/2025,29418.98189,29756.04911,29678.68338,0,53.5,0.26,77.36,0,0,33899.80,35800,1900.2,12152313.98,11427857.42,11427857,,0,0,674272.47,0,0,27883.89,674272.47,27883.89,27883.89
Unit_5,10/9/2025,29419,29574.77182,29491.96246,0,56.1,0.28,82.8,0,0,34372.81,35800,1427.19,12135366.76,11412354.06,11412354.06,,0,0,672450.48,0,0,28276.41,672450.48,28276.41,28276.41
Unit_5,10/10/2025,29419,29524.76742,29442.09807,0,58.6,0.28,82.66,0,0,34309.39,35800,1490.61,12265917.89,10167040.21,10167040.21,,0,0,664290.23,0,0,973354.89,664290.23,973354.89,973354.89
Unit_5,10/11/2025,29419,29536.95373,29454.25026,0,57,0.28,82.7,0,0,34272.70,35800,1527.3,12141003.1,11399608.76,11399608.76,,0,0,688626.86,0,0,30530.44,688626.86,30530.44,30530.44
